,Acc_X,Acc_Y,Acc_Z,EDA_Level,Heart_Rate,Skin_Temperature,id,datetime,Stress_Level
10270283,17.0,2.0,61.0,11.026104,68.23,34.89,E4,2020-07-03 20:28:49.593750016,2.0
10270286,17.0,3.0,61.0,11.026104,68.23,34.89,E4,2020-07-03 20:28:49.687500032,2.0
10270287,17.0,2.0,62.0,11.026104,68.23,34.89,E4,2020-07-03 20:28:49.718749952,2.0
10270289,17.0,2.0,60.0,11.027385,68.23,34.89,E4,2020-07-03 20:28:49.781250048,2.0
10270291,17.0,2.0,61.0,11.027385,68.23,34.89,E4,2020-07-03 20:28:49.843749888,2.0
10270294,17.0,2.0,61.0,11.027385,68.23,34.89,E4,2020-07-03 20:28:49.937499904,2.0
10270296,17.0,2.0,61.0,11.047876,68.18,34.87,E4,2020-07-03 20:28:50.000000000,2.0
10270299,17.0,2.0,61.0,11.047876,68.18,34.87,E4,2020-07-03 20:28:50.093750016,2.0
10270300,17.0,2.0,61.0,11.047876,68.18,34.87,E4,2020-07-03 20:28:50.124999936,2.0
10270324,17.0,-5.0,60.0,11.014578,68.18,34.87,E4,2020-07-03 20:28:50.875000064,2.0
10270605,17.0,-24.0,55.0,10.952885,69.03,34.89,E4,2020-07-03 20:28:59.656250112,2.0
10271408,17.0,14.0,81.0,11.015639,78.15,34.87,E4,2020-07-03 20:29:24.750000128,2.0
10271422,17.0,-13.0,64.0,11.025886,78.72,34.87,E4,2020-07-03 20:29:25.187500032,2.0
10271525,17.0,2.0,61.0,10.886288,80.6,34.87,E4,2020-07-03 20:29:28.406249984,2.0
10271544,17.0,-3.0,61.0,10.840181,81.2,34.89,E4,2020-07-03 20:29:29.000000000,2.0
10271558,17.0,-2.0,62.0,10.869638,81.2,34.89,E4,2020-07-03 20:29:29.437499904,2.0
10271561,17.0,-2.0,61.0,10.858111,81.2,34.89,E4,2020-07-03 20:29:29.531249920,2.0
10271567,17.0,-2.0,62.0,10.858111,81.2,34.89,E4,2020-07-03 20:29:29.718749952,2.0
10271568,17.0,-2.0,62.0,10.863235,81.2,34.89,E4,2020-07-03 20:29:29.750000128,2.0
10271572,17.0,-2.0,62.0,10.863235,81.2,34.89,E4,2020-07-03 20:29:29.875000064,2.0
10271573,17.0,-2.0,62.0,10.863235,81.2,34.89,E4,2020-07-03 20:29:29.906249984,2.0
10271583,17.0,-2.0,61.0,10.837621,81.78,34.87,E4,2020-07-03 20:29:30.218749952,2.0
10271589,17.0,-1.0,62.0,10.863235,81.78,34.87,E4,2020-07-03 20:29:30.406249984,2.0
10271592,17.0,-2.0,62.0,10.838902,81.78,34.87,E4,2020-07-03 20:29:30.500000000,2.0
10271593,17.0,-2.0,61.0,10.838902,81.78,34.87,E4,2020-07-03 20:29:30.531249920,2.0
10271602,17.0,-1.0,61.0,10.849147,81.78,34.87,E4,2020-07-03 20:29:30.812499968,2.0
10271621,17.0,-2.0,61.0,10.838902,82.32,34.84,E4,2020-07-03 20:29:31.406249984,2.0
10271624,17.0,-2.0,62.0,10.845304,82.32,34.84,E4,2020-07-03 20:29:31.500000000,2.0
10271632,17.0,-2.0,61.0,10.855551,82.32,34.84,E4,2020-07-03 20:29:31.750000128,2.0
10271633,17.0,-2.0,62.0,10.855551,82.32,34.84,E4,2020-07-03 20:29:31.781250048,2.0
10271634,17.0,-2.0,61.0,10.855551,82.32,34.84,E4,2020-07-03 20:29:31.812499968,2.0
10271635,17.0,-2.0,62.0,10.855551,82.32,34.84,E4,2020-07-03 20:29:31.843749888,2.0
10271637,17.0,-2.0,62.0,10.855551,82.32,34.84,E4,2020-07-03 20:29:31.906249984,2.0
10271640,17.0,-2.0,61.0,10.85427,82.85,34.89,E4,2020-07-03 20:29:32.000000000,2.0
10271643,17.0,-2.0,61.0,10.85427,82.85,34.89,E4,2020-07-03 20:29:32.093750016,2.0
10271645,17.0,-2.0,61.0,10.85427,82.85,34.89,E4,2020-07-03 20:29:32.156250112,2.0
10271647,17.0,-2.0,62.0,10.85427,82.85,34.89,E4,2020-07-03 20:29:32.218749952,2.0
10271658,17.0,-2.0,62.0,10.841462,82.85,34.89,E4,2020-07-03 20:29:32.562500096,2.0
10272027,17.0,-3.0,61.0,10.806883,89.17,34.89,E4,2020-07-03 20:29:44.093750016,2.0
10272028,17.0,-3.0,61.0,10.806883,89.17,34.89,E4,2020-07-03 20:29:44.124999936,2.0
10272256,17.0,-3.0,62.0,10.797918,90.0,34.87,E4,2020-07-03 20:29:51.249999872,2.0
10272702,17.0,-8.0,61.0,10.706987,89.62,34.89,E4,2020-07-03 20:30:05.187500032,2.0
10272707,17.0,-10.0,61.0,10.685215,89.62,34.89,E4,2020-07-03 20:30:05.343749888,2.0
10272713,17.0,-10.0,61.0,10.740286,89.62,34.89,E4,2020-07-03 20:30:05.531249920,2.0
10272715,17.0,-9.0,60.0,10.740286,89.62,34.89,E4,2020-07-03 20:30:05.593750016,2.0
10272718,17.0,-8.0,61.0,10.740286,89.62,34.89,E4,2020-07-03 20:30:05.687500032,2.0
10272719,17.0,-7.0,61.0,10.740286,89.62,34.89,E4,2020-07-03 20:30:05.718749952,2.0
10272958,17.0,-6.0,61.0,10.612215,88.63,34.89,E4,2020-07-03 20:30:13.187500032,2.0
10272960,17.0,-6.0,61.0,10.648075,88.63,34.89,E4,2020-07-03 20:30:13.249999872,2.0
10272961,17.0,-7.0,61.0,10.648075,88.63,34.89,E4,2020-07-03 20:30:13.281250048,2.0
10272965,17.0,-7.0,61.0,10.648075,88.63,34.89,E4,2020-07-03 20:30:13.406249984,2.0
10272966,17.0,-7.0,61.0,10.648075,88.63,34.89,E4,2020-07-03 20:30:13.437499904,2.0
10272998,17.0,-6.0,61.0,10.631425,88.58,34.89,E4,2020-07-03 20:30:14.437499904,2.0
10273000,17.0,-7.0,60.0,10.651917,88.58,34.89,E4,2020-07-03 20:30:14.500000000,2.0
10273025,17.0,-7.0,60.0,10.662163,88.55,34.89,E4,2020-07-03 20:30:15.281250048,2.0
10273032,17.0,-7.0,60.0,10.667285,88.55,34.89,E4,2020-07-03 20:30:15.500000000,2.0
10273045,17.0,-8.0,60.0,10.65832,88.55,34.89,E4,2020-07-03 20:30:15.906249984,2.0
10273046,17.0,-9.0,60.0,10.65832,88.55,34.89,E4,2020-07-03 20:30:15.937499904,2.0
10273056,17.0,-8.0,60.0,10.654478,88.52,34.89,E4,2020-07-03 20:30:16.249999872,2.0
10273059,17.0,-8.0,61.0,10.654478,88.52,34.89,E4,2020-07-03 20:30:16.343749888,2.0
10273066,17.0,-8.0,61.0,10.610934,88.52,34.89,E4,2020-07-03 20:30:16.562500096,2.0
10273068,17.0,-8.0,60.0,10.610934,88.52,34.89,E4,2020-07-03 20:30:16.624999936,2.0
10273069,17.0,-8.0,61.0,10.610934,88.52,34.89,E4,2020-07-03 20:30:16.656250112,2.0
10273071,17.0,-8.0,61.0,10.610934,88.52,34.89,E4,2020-07-03 20:30:16.718749952,2.0
10273072,17.0,-8.0,61.0,10.635267,88.52,34.89,E4,2020-07-03 20:30:16.750000128,2.0
10273074,17.0,-8.0,61.0,10.635267,88.52,34.89,E4,2020-07-03 20:30:16.812499968,2.0
10273078,17.0,-8.0,61.0,10.635267,88.52,34.89,E4,2020-07-03 20:30:16.937499904,2.0
10273079,17.0,-8.0,61.0,10.635267,88.52,34.89,E4,2020-07-03 20:30:16.968750080,2.0
10273082,17.0,-8.0,61.0,10.612215,88.5,34.89,E4,2020-07-03 20:30:17.062500096,2.0
10273088,17.0,-8.0,61.0,10.63911,88.5,34.89,E4,2020-07-03 20:30:17.249999872,2.0
10273097,17.0,-8.0,61.0,10.645514,88.5,34.89,E4,2020-07-03 20:30:17.531249920,2.0
10273099,17.0,-8.0,61.0,10.645514,88.5,34.89,E4,2020-07-03 20:30:17.593750016,2.0
10273104,17.0,-7.0,61.0,10.644233,88.5,34.89,E4,2020-07-03 20:30:17.750000128,2.0
10273106,17.0,-8.0,61.0,10.644233,88.5,34.89,E4,2020-07-03 20:30:17.812499968,2.0
10273110,17.0,-7.0,61.0,10.644233,88.5,34.89,E4,2020-07-03 20:30:17.937499904,2.0
10273111,17.0,-7.0,61.0,10.644233,88.5,34.89,E4,2020-07-03 20:30:17.968750080,2.0
10273130,17.0,-7.0,61.0,10.626303,88.48,34.89,E4,2020-07-03 20:30:18.562500096,2.0
10273136,17.0,-7.0,61.0,10.589162,88.48,34.89,E4,2020-07-03 20:30:18.750000128,2.0
10273140,17.0,-7.0,61.0,10.589162,88.48,34.89,E4,2020-07-03 20:30:18.875000064,2.0
10273143,17.0,-7.0,61.0,10.589162,88.48,34.89,E4,2020-07-03 20:30:18.968750080,2.0
10273221,17.0,-7.0,61.0,10.631425,88.35,34.91,E4,2020-07-03 20:30:21.406249984,2.0
10273222,17.0,-7.0,61.0,10.631425,88.35,34.91,E4,2020-07-03 20:30:21.437499904,2.0
10273225,17.0,-7.0,61.0,10.600688,88.35,34.91,E4,2020-07-03 20:30:21.531249920,2.0
10273226,17.0,-7.0,61.0,10.600688,88.35,34.91,E4,2020-07-03 20:30:21.562500096,2.0
10273229,17.0,-7.0,61.0,10.600688,88.35,34.91,E4,2020-07-03 20:30:21.656250112,2.0
10273230,17.0,-7.0,61.0,10.600688,88.35,34.91,E4,2020-07-03 20:30:21.687500032,2.0
10273231,17.0,-7.0,61.0,10.600688,88.35,34.91,E4,2020-07-03 20:30:21.718749952,2.0
10273233,17.0,-7.0,61.0,10.60453,88.35,34.91,E4,2020-07-03 20:30:21.781250048,2.0
10273234,17.0,-8.0,61.0,10.60453,88.35,34.91,E4,2020-07-03 20:30:21.812499968,2.0
10273236,17.0,-7.0,61.0,10.60453,88.35,34.91,E4,2020-07-03 20:30:21.875000064,2.0
10273238,17.0,-7.0,61.0,10.60453,88.35,34.91,E4,2020-07-03 20:30:21.937499904,2.0
10273240,17.0,-7.0,61.0,10.60325,88.28,34.89,E4,2020-07-03 20:30:22.000000000,2.0
10273242,17.0,-8.0,61.0,10.60325,88.28,34.89,E4,2020-07-03 20:30:22.062500096,2.0
10273243,17.0,-7.0,61.0,10.60325,88.28,34.89,E4,2020-07-03 20:30:22.093750016,2.0
10273244,17.0,-7.0,61.0,10.60325,88.28,34.89,E4,2020-07-03 20:30:22.124999936,2.0
10273246,17.0,-8.0,61.0,10.60325,88.28,34.89,E4,2020-07-03 20:30:22.187500032,2.0
10273247,17.0,-7.0,61.0,10.60325,88.28,34.89,E4,2020-07-03 20:30:22.218749952,2.0
10273248,17.0,-7.0,61.0,10.613496,88.28,34.89,E4,2020-07-03 20:30:22.249999872,2.0
10273249,17.0,-7.0,61.0,10.613496,88.28,34.89,E4,2020-07-03 20:30:22.281250048,2.0
10273250,17.0,-8.0,61.0,10.613496,88.28,34.89,E4,2020-07-03 20:30:22.312499968,2.0
10273251,17.0,-8.0,61.0,10.613496,88.28,34.89,E4,2020-07-03 20:30:22.343749888,2.0
10273252,17.0,-7.0,61.0,10.613496,88.28,34.89,E4,2020-07-03 20:30:22.375000064,2.0
10273254,17.0,-7.0,61.0,10.613496,88.28,34.89,E4,2020-07-03 20:30:22.437499904,2.0
10273255,17.0,-7.0,61.0,10.613496,88.28,34.89,E4,2020-07-03 20:30:22.468750080,2.0
10273256,17.0,-7.0,61.0,10.619899,88.28,34.89,E4,2020-07-03 20:30:22.500000000,2.0
10273257,17.0,-7.0,61.0,10.619899,88.28,34.89,E4,2020-07-03 20:30:22.531249920,2.0
10273258,17.0,-7.0,61.0,10.619899,88.28,34.89,E4,2020-07-03 20:30:22.562500096,2.0
10273259,17.0,-7.0,61.0,10.619899,88.28,34.89,E4,2020-07-03 20:30:22.593750016,2.0
10273261,17.0,-7.0,61.0,10.619899,88.28,34.89,E4,2020-07-03 20:30:22.656250112,2.0
10273262,17.0,-7.0,61.0,10.619899,88.28,34.89,E4,2020-07-03 20:30:22.687500032,2.0
10273263,17.0,-7.0,61.0,10.619899,88.28,34.89,E4,2020-07-03 20:30:22.718749952,2.0
10273264,17.0,-7.0,61.0,10.619899,88.28,34.89,E4,2020-07-03 20:30:22.750000128,2.0
10273265,17.0,-7.0,61.0,10.619899,88.28,34.89,E4,2020-07-03 20:30:22.781250048,2.0
10273266,17.0,-7.0,61.0,10.619899,88.28,34.89,E4,2020-07-03 20:30:22.812499968,2.0
10273267,17.0,-7.0,61.0,10.619899,88.28,34.89,E4,2020-07-03 20:30:22.843749888,2.0
10273268,17.0,-7.0,61.0,10.619899,88.28,34.89,E4,2020-07-03 20:30:22.875000064,2.0
10273269,17.0,-8.0,61.0,10.619899,88.28,34.89,E4,2020-07-03 20:30:22.906249984,2.0
10273270,17.0,-8.0,61.0,10.619899,88.28,34.89,E4,2020-07-03 20:30:22.937499904,2.0
10273271,17.0,-7.0,61.0,10.619899,88.28,34.89,E4,2020-07-03 20:30:22.968750080,2.0
10273272,17.0,-7.0,61.0,10.623741,88.23,34.89,E4,2020-07-03 20:30:23.000000000,2.0
10273273,17.0,-7.0,61.0,10.623741,88.23,34.89,E4,2020-07-03 20:30:23.031249920,2.0
10273274,17.0,-7.0,61.0,10.623741,88.23,34.89,E4,2020-07-03 20:30:23.062500096,2.0
10273275,17.0,-7.0,61.0,10.623741,88.23,34.89,E4,2020-07-03 20:30:23.093750016,2.0
10273276,17.0,-7.0,61.0,10.623741,88.23,34.89,E4,2020-07-03 20:30:23.124999936,2.0
10273277,17.0,-7.0,61.0,10.623741,88.23,34.89,E4,2020-07-03 20:30:23.156250112,2.0
10273278,17.0,-7.0,61.0,10.623741,88.23,34.89,E4,2020-07-03 20:30:23.187500032,2.0
10273279,17.0,-7.0,61.0,10.623741,88.23,34.89,E4,2020-07-03 20:30:23.218749952,2.0
10273280,17.0,-7.0,61.0,10.591723,88.23,34.89,E4,2020-07-03 20:30:23.249999872,2.0
10273281,17.0,-7.0,61.0,10.591723,88.23,34.89,E4,2020-07-03 20:30:23.281250048,2.0
10273282,17.0,-7.0,61.0,10.591723,88.23,34.89,E4,2020-07-03 20:30:23.312499968,2.0
10273283,17.0,-7.0,61.0,10.591723,88.23,34.89,E4,2020-07-03 20:30:23.343749888,2.0
10273284,17.0,-7.0,61.0,10.591723,88.23,34.89,E4,2020-07-03 20:30:23.375000064,2.0
10273285,17.0,-7.0,61.0,10.591723,88.23,34.89,E4,2020-07-03 20:30:23.406249984,2.0
10273286,17.0,-7.0,61.0,10.591723,88.23,34.89,E4,2020-07-03 20:30:23.437499904,2.0
10273287,17.0,-7.0,61.0,10.591723,88.23,34.89,E4,2020-07-03 20:30:23.468750080,2.0
10273288,17.0,-7.0,61.0,10.607092,88.23,34.89,E4,2020-07-03 20:30:23.500000000,2.0
10273289,17.0,-7.0,61.0,10.607092,88.23,34.89,E4,2020-07-03 20:30:23.531249920,2.0
10273290,17.0,-7.0,61.0,10.607092,88.23,34.89,E4,2020-07-03 20:30:23.562500096,2.0
10273291,17.0,-7.0,61.0,10.607092,88.23,34.89,E4,2020-07-03 20:30:23.593750016,2.0
10273292,17.0,-7.0,61.0,10.607092,88.23,34.89,E4,2020-07-03 20:30:23.624999936,2.0
10273293,17.0,-7.0,61.0,10.607092,88.23,34.89,E4,2020-07-03 20:30:23.656250112,2.0
10273294,17.0,-7.0,61.0,10.607092,88.23,34.89,E4,2020-07-03 20:30:23.687500032,2.0
10273295,17.0,-7.0,61.0,10.607092,88.23,34.89,E4,2020-07-03 20:30:23.718749952,2.0
10273296,17.0,-7.0,61.0,10.580196,88.23,34.89,E4,2020-07-03 20:30:23.750000128,2.0
10273297,17.0,-7.0,61.0,10.580196,88.23,34.89,E4,2020-07-03 20:30:23.781250048,2.0
10273298,17.0,-7.0,61.0,10.580196,88.23,34.89,E4,2020-07-03 20:30:23.812499968,2.0
10273299,17.0,-7.0,61.0,10.580196,88.23,34.89,E4,2020-07-03 20:30:23.843749888,2.0
10273300,17.0,-7.0,61.0,10.580196,88.23,34.89,E4,2020-07-03 20:30:23.875000064,2.0
10273301,17.0,-7.0,61.0,10.580196,88.23,34.89,E4,2020-07-03 20:30:23.906249984,2.0
10273302,17.0,-7.0,61.0,10.580196,88.23,34.89,E4,2020-07-03 20:30:23.937499904,2.0
10273303,17.0,-7.0,61.0,10.580196,88.23,34.89,E4,2020-07-03 20:30:23.968750080,2.0
10273304,17.0,-7.0,61.0,10.60325,88.2,34.91,E4,2020-07-03 20:30:24.000000000,2.0
10273305,17.0,-7.0,61.0,10.60325,88.2,34.91,E4,2020-07-03 20:30:24.031249920,2.0
10273306,17.0,-7.0,61.0,10.60325,88.2,34.91,E4,2020-07-03 20:30:24.062500096,2.0
10273307,17.0,-7.0,61.0,10.60325,88.2,34.91,E4,2020-07-03 20:30:24.093750016,2.0
10273308,17.0,-7.0,61.0,10.60325,88.2,34.91,E4,2020-07-03 20:30:24.124999936,2.0
10273309,17.0,-7.0,61.0,10.60325,88.2,34.91,E4,2020-07-03 20:30:24.156250112,2.0
10273310,17.0,-7.0,61.0,10.60325,88.2,34.91,E4,2020-07-03 20:30:24.187500032,2.0
10273311,17.0,-7.0,61.0,10.60325,88.2,34.91,E4,2020-07-03 20:30:24.218749952,2.0
10273312,17.0,-7.0,61.0,10.575074,88.2,34.91,E4,2020-07-03 20:30:24.249999872,2.0
10273313,17.0,-7.0,61.0,10.575074,88.2,34.91,E4,2020-07-03 20:30:24.281250048,2.0
10273314,17.0,-7.0,61.0,10.575074,88.2,34.91,E4,2020-07-03 20:30:24.312499968,2.0
10273315,17.0,-7.0,61.0,10.575074,88.2,34.91,E4,2020-07-03 20:30:24.343749888,2.0
10273316,17.0,-7.0,61.0,10.575074,88.2,34.91,E4,2020-07-03 20:30:24.375000064,2.0
10273317,17.0,-7.0,61.0,10.575074,88.2,34.91,E4,2020-07-03 20:30:24.406249984,2.0
10273318,17.0,-7.0,61.0,10.575074,88.2,34.91,E4,2020-07-03 20:30:24.437499904,2.0
10273319,17.0,-7.0,61.0,10.575074,88.2,34.91,E4,2020-07-03 20:30:24.468750080,2.0
10273320,17.0,-7.0,61.0,10.5866,88.2,34.91,E4,2020-07-03 20:30:24.500000000,2.0
10273321,17.0,-7.0,61.0,10.5866,88.2,34.91,E4,2020-07-03 20:30:24.531249920,2.0
10273322,17.0,-7.0,61.0,10.5866,88.2,34.91,E4,2020-07-03 20:30:24.562500096,2.0
10273323,17.0,-7.0,61.0,10.5866,88.2,34.91,E4,2020-07-03 20:30:24.593750016,2.0
10273324,17.0,-7.0,61.0,10.5866,88.2,34.91,E4,2020-07-03 20:30:24.624999936,2.0
10273325,17.0,-7.0,61.0,10.5866,88.2,34.91,E4,2020-07-03 20:30:24.656250112,2.0
10273326,17.0,-7.0,61.0,10.5866,88.2,34.91,E4,2020-07-03 20:30:24.687500032,2.0
10273327,17.0,-7.0,61.0,10.5866,88.2,34.91,E4,2020-07-03 20:30:24.718749952,2.0
10273328,17.0,-7.0,61.0,10.587881,88.2,34.91,E4,2020-07-03 20:30:24.750000128,2.0
10273329,17.0,-7.0,61.0,10.587881,88.2,34.91,E4,2020-07-03 20:30:24.781250048,2.0
10273330,17.0,-7.0,61.0,10.587881,88.2,34.91,E4,2020-07-03 20:30:24.812499968,2.0
10273331,17.0,-7.0,61.0,10.587881,88.2,34.91,E4,2020-07-03 20:30:24.843749888,2.0
10273332,17.0,-7.0,61.0,10.587881,88.2,34.91,E4,2020-07-03 20:30:24.875000064,2.0
10273333,17.0,-7.0,61.0,10.587881,88.2,34.91,E4,2020-07-03 20:30:24.906249984,2.0
10273334,17.0,-8.0,61.0,10.587881,88.2,34.91,E4,2020-07-03 20:30:24.937499904,2.0
10273335,17.0,-8.0,61.0,10.587881,88.2,34.91,E4,2020-07-03 20:30:24.968750080,2.0
10273337,17.0,-7.0,61.0,10.582758,88.22,34.89,E4,2020-07-03 20:30:25.031249920,2.0
10273338,17.0,-7.0,61.0,10.582758,88.22,34.89,E4,2020-07-03 20:30:25.062500096,2.0
10273339,17.0,-8.0,61.0,10.582758,88.22,34.89,E4,2020-07-03 20:30:25.093750016,2.0
10273340,17.0,-8.0,61.0,10.582758,88.22,34.89,E4,2020-07-03 20:30:25.124999936,2.0
10273341,17.0,-8.0,61.0,10.582758,88.22,34.89,E4,2020-07-03 20:30:25.156250112,2.0
10273342,17.0,-8.0,61.0,10.582758,88.22,34.89,E4,2020-07-03 20:30:25.187500032,2.0
10273347,17.0,-8.0,60.0,10.589162,88.22,34.89,E4,2020-07-03 20:30:25.343749888,2.0
10273348,17.0,-9.0,60.0,10.589162,88.22,34.89,E4,2020-07-03 20:30:25.375000064,2.0
10273402,17.0,-10.0,60.0,10.577636,88.18,34.89,E4,2020-07-03 20:30:27.062500096,2.0
10273412,17.0,-10.0,60.0,10.576355,88.18,34.89,E4,2020-07-03 20:30:27.375000064,2.0
10273416,17.0,-10.0,60.0,10.573793,88.18,34.89,E4,2020-07-03 20:30:27.500000000,2.0
10273510,17.0,-22.0,44.0,10.644233,88.3,34.89,E4,2020-07-03 20:30:30.437499904,2.0
10274229,17.0,-19.0,47.0,10.175355,90.15,34.91,E4,2020-07-03 20:30:52.906249984,2.0
10274334,17.0,-9.0,63.0,10.437901,90.67,34.89,E4,2020-07-03 20:30:56.187500032,2.0
10274363,17.0,-6.0,63.0,10.50706,90.85,34.89,E4,2020-07-03 20:30:57.093750016,2.0
10274367,17.0,-6.0,62.0,10.50706,90.85,34.89,E4,2020-07-03 20:30:57.218749952,2.0
10274635,17.0,-8.0,61.0,10.562131,92.77,34.87,E4,2020-07-03 20:31:05.593750016,2.0
10274652,17.0,-8.0,61.0,10.553165,93.22,34.87,E4,2020-07-03 20:31:06.124999936,2.0
10274654,17.0,-8.0,61.0,10.553165,93.22,34.87,E4,2020-07-03 20:31:06.187500032,2.0
10274661,17.0,-6.0,61.0,10.526271,93.22,34.87,E4,2020-07-03 20:31:06.406249984,2.0
10275296,17.0,58.0,26.0,10.464796,97.5,34.89,E4,2020-07-03 20:31:26.249999872,2.0
10275297,17.0,56.0,26.0,10.464796,97.5,34.89,E4,2020-07-03 20:31:26.281250048,2.0
10275822,17.0,62.0,22.0,10.441744,95.48,34.87,E4,2020-07-03 20:31:42.687500032,2.0
10276475,17.0,94.0,13.0,10.167671,86.2,34.83,E4,2020-07-03 20:32:03.093750016,2.0
10276570,17.0,60.0,5.0,10.387954,85.65,34.83,E4,2020-07-03 20:32:06.062500096,2.0
10276589,17.0,46.0,13.0,10.411007,85.65,34.83,E4,2020-07-03 20:32:06.656250112,2.0
10276590,17.0,51.0,9.0,10.411007,85.65,34.83,E4,2020-07-03 20:32:06.687500032,2.0
10276596,17.0,50.0,24.0,10.403322,85.65,34.83,E4,2020-07-03 20:32:06.875000064,2.0
10276657,17.0,83.0,25.0,10.430217,85.22,34.81,E4,2020-07-03 20:32:08.781250048,2.0
10276669,17.0,47.0,25.0,10.434059,84.93,34.83,E4,2020-07-03 20:32:09.156250112,2.0
10276684,17.0,57.0,31.0,10.402041,84.93,34.83,E4,2020-07-03 20:32:09.624999936,2.0
10276700,17.0,56.0,11.0,10.426375,84.65,34.83,E4,2020-07-03 20:32:10.124999936,2.0
10277011,17.0,51.0,22.0,10.460955,82.17,34.81,E4,2020-07-03 20:32:19.843749888,2.0
10277055,17.0,51.0,7.0,10.440463,81.8,34.83,E4,2020-07-03 20:32:21.218749952,2.0
10277115,17.0,62.0,0.0,10.466077,81.3,34.83,E4,2020-07-03 20:32:23.093750016,2.0
10277116,17.0,64.0,5.0,10.466077,81.3,34.83,E4,2020-07-03 20:32:23.124999936,2.0
10277125,17.0,54.0,4.0,10.454551,81.3,34.83,E4,2020-07-03 20:32:23.406249984,2.0
10277168,17.0,62.0,20.0,10.463515,80.98,34.81,E4,2020-07-03 20:32:24.750000128,2.0
10277169,17.0,70.0,27.0,10.463515,80.98,34.81,E4,2020-07-03 20:32:24.781250048,2.0
10277180,17.0,47.0,29.0,10.466077,80.67,34.81,E4,2020-07-03 20:32:25.124999936,2.0
10277185,17.0,54.0,28.0,10.469919,80.67,34.81,E4,2020-07-03 20:32:25.281250048,2.0
10277449,17.0,42.0,25.0,10.43534,79.75,34.83,E4,2020-07-03 20:32:33.531249920,2.0
10277491,17.0,46.0,16.0,10.407165,79.77,34.83,E4,2020-07-03 20:32:34.843749888,2.0
10277494,17.0,49.0,4.0,10.407165,79.77,34.83,E4,2020-07-03 20:32:34.937499904,2.0
10277588,17.0,18.0,12.0,10.472481,80.05,34.83,E4,2020-07-03 20:32:37.875000064,2.0
10277666,17.0,10.0,42.0,10.353374,80.52,34.81,E4,2020-07-03 20:32:40.312499968,2.0
10277995,17.0,40.0,40.0,10.38155,84.2,34.81,E4,2020-07-03 20:32:50.593750016,2.0
10278062,17.0,45.0,40.0,10.402041,84.98,34.81,E4,2020-07-03 20:32:52.687500032,2.0
10278125,17.0,48.0,37.0,10.382831,85.83,34.83,E4,2020-07-03 20:32:54.656250112,2.0
10278453,17.0,44.0,29.0,10.395638,89.5,34.83,E4,2020-07-03 20:33:04.906249984,2.0
10278965,17.0,37.0,47.0,10.439182,90.72,34.81,E4,2020-07-03 20:33:20.906249984,2.0
10279015,17.0,37.0,39.0,10.41741,91.17,34.83,E4,2020-07-03 20:33:22.468750080,2.0
10279059,17.0,56.0,38.0,10.418691,91.45,34.83,E4,2020-07-03 20:33:23.843749888,2.0
10279063,17.0,50.0,29.0,10.418691,91.45,34.83,E4,2020-07-03 20:33:23.968750080,2.0
10279067,17.0,49.0,33.0,10.444305,91.73,34.81,E4,2020-07-03 20:33:24.093750016,2.0
10280000,17.0,45.0,40.0,10.527552,92.58,34.77,E4,2020-07-03 20:33:53.249999872,2.0
10280016,17.0,39.0,30.0,10.517305,92.58,34.77,E4,2020-07-03 20:33:53.750000128,2.0
10284289,17.0,-28.0,26.0,10.41741,86.03,34.45,E4,2020-07-03 20:36:07.281250048,2.0
10285865,17.0,47.0,35.0,10.308549,92.62,34.33,E4,2020-07-03 20:36:56.531249920,2.0
10285965,17.0,58.0,-5.0,10.224848,93.18,34.34,E4,2020-07-03 20:36:59.656250112,2.0
10286017,17.0,54.0,6.0,10.187707,93.57,34.33,E4,2020-07-03 20:37:01.281250048,2.0
10286649,17.0,56.0,44.0,10.046828,97.37,34.33,E4,2020-07-03 20:37:21.031249920,2.0
10286650,17.0,54.0,46.0,10.046828,97.37,34.33,E4,2020-07-03 20:37:21.062500096,2.0
10287238,17.0,-26.0,25.0,9.43297,94.9,34.25,E4,2020-07-03 20:37:39.437499904,2.0
10287318,17.0,68.0,33.0,9.416321,94.47,34.25,E4,2020-07-03 20:37:41.937499904,2.0
10287319,17.0,61.0,28.0,9.416321,94.47,34.25,E4,2020-07-03 20:37:41.968750080,2.0
10287404,17.0,-33.0,42.0,9.335636,94.08,34.25,E4,2020-07-03 20:37:44.624999936,2.0
10287700,17.0,90.0,57.0,9.307461,94.98,34.25,E4,2020-07-03 20:37:53.875000064,2.0
10287713,17.0,61.0,10.0,9.546954,95.08,34.23,E4,2020-07-03 20:37:54.281250048,2.0
10287731,17.0,60.0,21.0,9.543112,95.08,34.23,E4,2020-07-03 20:37:54.843749888,2.0
10287740,17.0,58.0,22.0,9.539269,95.12,34.21,E4,2020-07-03 20:37:55.124999936,2.0
10287744,17.0,64.0,29.0,9.550797,95.12,34.21,E4,2020-07-03 20:37:55.249999872,2.0
10287827,17.0,34.0,49.0,9.640446,95.17,34.21,E4,2020-07-03 20:37:57.843749888,2.0
10287837,17.0,36.0,46.0,9.650692,95.13,34.21,E4,2020-07-03 20:37:58.156250112,2.0
10287852,17.0,38.0,47.0,9.64685,95.13,34.21,E4,2020-07-03 20:37:58.624999936,2.0
10287869,17.0,36.0,49.0,9.636604,95.13,34.23,E4,2020-07-03 20:37:59.156250112,2.0
